web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736665372-239;https://www.geantdrive.tn/tunis-city/160-le-marche;Riz à la macédoine;;LE KG;9.200 DT/ Kg
1736665372-240;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde fumé;;300GR;9.490 DT
1736665372-241;https://www.geantdrive.tn/tunis-city/160-le-marche;Œuf frais;;15 pièces Oméga 3;9.590 DT
1736665372-242;https://www.geantdrive.tn/tunis-city/160-le-marche;Croissant à la margari...;;La barquette;9.600 DT
1736665372-243;https://www.geantdrive.tn/tunis-city/160-le-marche;Feuille aloe vera;;Le KG;9.660 DT/ Kg
1736665372-244;https://www.geantdrive.tn/tunis-city/160-le-marche;Brocoli vert;;Conditionné par 500g;9.840 DT/ Kg
1736665372-245;https://www.geantdrive.tn/tunis-city/160-le-marche;Œuf frais;;15 pièces;8.900 DT
1736665372-246;https://www.geantdrive.tn/tunis-city/160-le-marche;Super salami spécial d...;;Conditionné par 200GR;10.200 DT/ Kg
1736665372-247;https://www.geantdrive.tn/tunis-city/160-le-marche;Super salami de dinde;;Conditionné par 200GR;7.900 DT/ Kg
1736665372-248;https://www.geantdrive.tn/tunis-city/160-le-marche;Fraise;;Conditionné par 500g;10.350 DT/ Kg
1736665372-249;https://www.geantdrive.tn/tunis-city/160-le-marche;Cake à la vanille;;Conditionné par 250g;10.400 DT/ Kg
1736665372-250;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs;;Omiva 15 Pièces;10.430 DT
1736665372-251;https://www.geantdrive.tn/tunis-city/160-le-marche;Régaline de dinde;;Conditionné par 200GR;10.600 DT/ Kg
1736665372-252;https://www.geantdrive.tn/tunis-city/160-le-marche;Dattes branchées;;1KG;11.250 DT
1736665372-253;https://www.geantdrive.tn/tunis-city/160-le-marche;Saucisse de bœuf fumé ...;;300GR;11.500 DT
1736665372-254;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de dinde;;Conditionné par 200g...;11.600 DT/ Kg
1736665372-255;https://www.geantdrive.tn/tunis-city/160-le-marche;Cake au chocolat;;Conditionné par 250g;11.900 DT/ Kg
1736665372-256;https://www.geantdrive.tn/tunis-city/160-le-marche;Pizza aux légumes;;Conditionné par 100GR;12.000 DT/ Kg
1736665372-257;https://www.geantdrive.tn/tunis-city/160-le-marche;Dattes dénoyautées;;850GR;12.000 DT
1736665372-258;https://www.geantdrive.tn/tunis-city/160-le-marche;Panaché de gâteaux x4;;La barquette;12.200 DT
1736665372-259;https://www.geantdrive.tn/tunis-city/160-le-marche;Oeufs frais;;30 Pièces Junior;12.280 DT
1736665372-260;https://www.geantdrive.tn/tunis-city/160-le-marche;Salade géant;;Conditionné par 200g;12.500 DT/ Kg
1736665372-261;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de dinde;;Conditionné par 200GR...;12.500 DT/ Kg
1736665372-262;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs frais jaune;;30Pièces;12.670 DT
1736665372-263;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de dinde extra;;Conditionné par 200g;12.900 DT/ Kg
1736665372-264;https://www.geantdrive.tn/tunis-city/160-le-marche;Tarte 4 saisons 6/8 parts;;La pièce;10.500 DT
1736665372-265;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs frais;;15 Pièces Fermiers;11.490 DT
1736665372-266;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs frais;;30 Pièces Jaune orange;13.130 DT
1736665372-267;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs brika;;30 Pièces;13.350 DT
1736665372-268;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs;;30 Pièces Adhayma;13.440 DT
1736665372-269;https://www.geantdrive.tn/tunis-city/160-le-marche;Tarte au chocolat 6/8 ...;;La pièce;13.500 DT
1736665372-270;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de dinde;;Conditionné par 200GR...;13.600 DT/ Kg
1736665372-271;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami danois de porc;;100GR;13.690 DT
1736665372-272;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de bœuf spécial;;Conditionné par 200GR;13.800 DT/ Kg
1736665372-273;https://www.geantdrive.tn/tunis-city/160-le-marche;Mortadelle d'Italie de...;;100GR;13.990 DT
1736665372-274;https://www.geantdrive.tn/tunis-city/160-le-marche;Dattes;;1KG;13.990 DT
1736665372-275;https://www.geantdrive.tn/tunis-city/160-le-marche;Chorizo de porc;;80GR;14.200 DT
1736665372-276;https://www.geantdrive.tn/tunis-city/160-le-marche;Œuf frais;;30 pièces;14.250 DT
1736665372-277;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs;;30 Pièces Good morning;14.400 DT
1736665372-278;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs frais;;30 Pièces Jaune orange;14.410 DT
1736665372-279;https://www.geantdrive.tn/tunis-city/160-le-marche;Régaline de dinde;;Conditionné par 200GR...;14.500 DT/ Kg
1736665372-280;https://www.geantdrive.tn/tunis-city/160-le-marche;Haut de cuisse de poulet;;Conditionné par 500g...;14.500 DT/ Kg
1736665372-281;https://www.geantdrive.tn/tunis-city/160-le-marche;Œuf frais;;30 pièces Jaune orange;14.700 DT
1736665372-282;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de bœuf;;Conditionné par 200GR;14.900 DT/ Kg
1736665372-283;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de dinde;;Conditionné par 200g...;10.900 DT/ Kg
1736665372-284;https://www.geantdrive.tn/tunis-city/160-le-marche;Cake aux fruits secs;;Conditionné par 250g;13.900 DT/ Kg
1736665372-285;https://www.geantdrive.tn/tunis-city/160-le-marche;Poulet rôti;;La pièce;15.200 DT
1736665372-286;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de dinde;;Conditionné par 200g...;15.200 DT/ Kg
1736665372-287;https://www.geantdrive.tn/tunis-city/160-le-marche;Cuisses de poulet;;Conditionné par 500g;15.550 DT/ Kg
1736665372-288;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de paris de porc;;180GR 4 Tranches;15.570 DT
1736665372-289;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs frais;;30 Pièces Jaune...;15.890 DT
1736665372-290;https://www.geantdrive.tn/tunis-city/160-le-marche;Salade méchouia;;Conditionné par 200g;15.900 DT/ Kg
1736665372-291;https://www.geantdrive.tn/tunis-city/160-le-marche;Ail rouge sec;;Conditionné par 100g;15.990 DT/ Kg
1736665372-292;https://www.geantdrive.tn/tunis-city/160-le-marche;Chorizo au piment Espa...;;100GR;15.990 DT
1736665372-293;https://www.geantdrive.tn/tunis-city/160-le-marche;Saucisson sec supérieu...;;100GR;15.990 DT
1736665372-294;https://www.geantdrive.tn/tunis-city/160-le-marche;Escalope de poulet;;Conditionné par 500g;16.000 DT/ Kg
1736665372-295;https://www.geantdrive.tn/tunis-city/160-le-marche;Escalope de dinde;;Conditionné par 500g;16.000 DT/ Kg
1736665372-296;https://www.geantdrive.tn/tunis-city/160-le-marche;Poulet rôti;;La pièce;16.400 DT
1736665372-297;https://www.geantdrive.tn/tunis-city/160-le-marche;Tarte au chocolat gian...;;La pièce;16.500 DT
1736665372-298;https://www.geantdrive.tn/tunis-city/160-le-marche;Tarte amandine 6/8 parts;;La pièce;13.900 DT
1736665372-299;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs frais;;30 Pièces Oméga 3;16.790 DT
1736665372-300;https://www.geantdrive.tn/tunis-city/160-le-marche;Tastira;;Conditionné par 200g;16.800 DT/ Kg
1736665372-301;https://www.geantdrive.tn/tunis-city/160-le-marche;Œuf frais;;Oméga 3 30 pièces;16.820 DT
1736665372-302;https://www.geantdrive.tn/tunis-city/160-le-marche;Œuf frais;;30 pièces;17.290 DT
1736665372-303;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs;;30 Pièces Oméga 3;17.390 DT
1736665372-304;https://www.geantdrive.tn/tunis-city/160-le-marche;Dattes;;1KG;17.490 DT
1736665372-305;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de campagne de ...;;Conditionné par 200g;17.500 DT/ Kg
1736665372-306;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs;;30Pièces Omiva;17.590 DT
1736665372-307;https://www.geantdrive.tn/tunis-city/160-le-marche;Pilon de poulet;;Conditionné par 500g;17.950 DT/ Kg
1736665372-308;https://www.geantdrive.tn/tunis-city/160-le-marche;Croquette pané;;Conditionné par 200g;18.000 DT/ Kg
1736665372-309;https://www.geantdrive.tn/tunis-city/160-le-marche;Steak de dinde;;Conditionné par 500g...;18.200 DT/ Kg
1736665372-310;https://www.geantdrive.tn/tunis-city/160-le-marche;Cacahuhète rouge;;Conditonné par 100g;18.500 DT/ Kg
1736665372-311;https://www.geantdrive.tn/tunis-city/160-le-marche;Cannoli kunefa et aush...;;34 Pièces;18.990 DT
1736665372-312;https://www.geantdrive.tn/tunis-city/160-le-marche;Blanc de poulet;;Conditionné par 500g...;19.000 DT/ Kg
1736665372-313;https://www.geantdrive.tn/tunis-city/160-le-marche;Tarte ananas;;La pièce;19.900 DT
1736665372-314;https://www.geantdrive.tn/tunis-city/160-le-marche;Chicken nuggets pané;;Conditionné par 250g;19.600 DT/ Kg
1736665372-315;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde famille;;Conditionné par 200GR;19.900 DT/ Kg
1736665372-316;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde famille;;Conditionné par 200g;19.900 DT/ Kg
1736665372-317;https://www.geantdrive.tn/tunis-city/160-le-marche;Champignon;;Conditionné par 500g;20.060 DT/ Kg
1736665372-318;https://www.geantdrive.tn/tunis-city/160-le-marche;Framboise;;125GR En barquette;20.060 DT
1736665372-319;https://www.geantdrive.tn/tunis-city/160-le-marche;Champignon;;Conditionné par 300g;20.730 DT/ Kg
1736665372-320;https://www.geantdrive.tn/tunis-city/160-le-marche;Entremet chocolatine 6...;;La pièce;20.900 DT
1736665372-321;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde;;Conditionné par 200g;20.900 DT/ Kg
1736665372-322;https://www.geantdrive.tn/tunis-city/160-le-marche;Cacahuète décortiquée;;Conditonné par 100g;20.900 DT/ Kg
1736665372-323;https://www.geantdrive.tn/tunis-city/160-le-marche;Sésame blanc;;Conditonné par 100g;20.900 DT/ Kg
1736665372-324;https://www.geantdrive.tn/tunis-city/160-le-marche;Dattes branchées;;2KG;21.250 DT
1736665372-325;https://www.geantdrive.tn/tunis-city/160-le-marche;Champignon en slice;;Conditionné par 500g;21.400 DT/ Kg
1736665372-326;https://www.geantdrive.tn/tunis-city/160-le-marche;Biscuit fourré aux dat...;;Conditionné par 500g;17.900 DT/ Kg
1736665372-327;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde;;Conditionné par 200g;21.500 DT/ Kg
1736665372-328;https://www.geantdrive.tn/tunis-city/160-le-marche;Entremet créole 6/8 parts;;La pièce;21.700 DT
1736665372-329;https://www.geantdrive.tn/tunis-city/160-le-marche;Biscuit coquillage rond;;Conditionné par 250g;17.900 DT/ Kg
1736665372-330;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de poulet;;Conditionné par 200g;22.300 DT/ Kg
1736665372-331;https://www.geantdrive.tn/tunis-city/160-le-marche;Régaline pur bœuf;;Conditionné par 200g;22.500 DT/ Kg
1736665372-332;https://www.geantdrive.tn/tunis-city/160-le-marche;Pizza;;Conditionné par 100GR...;22.500 DT/ Kg
1736665372-333;https://www.geantdrive.tn/tunis-city/160-le-marche;Saupe;;Grand modèle LE KG;9.700 DT/ Kg
1736665372-334;https://www.geantdrive.tn/tunis-city/160-le-marche;Sésame moulu;;Conditonné par 100g;22.900 DT/ Kg
1736665372-335;https://www.geantdrive.tn/tunis-city/160-le-marche;Loup semi-élevage;;Conditionné par 350g;23.300 DT/ Kg
1736665372-336;https://www.geantdrive.tn/tunis-city/160-le-marche;Amande blanchie;;250GR;23.490 DT
1736665372-337;https://www.geantdrive.tn/tunis-city/160-le-marche;Opéra 6/8 parts;;La pièce;17.900 DT
1736665372-338;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde;;Conditionné par 200GR...;23.900 DT/ Kg
1736665372-339;https://www.geantdrive.tn/tunis-city/160-le-marche;Paraliné au noisette 6...;;La pièce;24.000 DT
1736665372-340;https://www.geantdrive.tn/tunis-city/160-le-marche;Succès chocolat au noi...;;La pièce;24.000 DT
1736665372-341;https://www.geantdrive.tn/tunis-city/160-le-marche;Raisin sec noir;;Conditionné par 100g;24.200 DT/ Kg
1736665372-342;https://www.geantdrive.tn/tunis-city/160-le-marche;Œufs frais;;30 Pièces Fermiers;24.490 DT
1736665372-343;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de campagne de ...;;Conditionné par 200GR;24.500 DT/ Kg
1736665372-344;https://www.geantdrive.tn/tunis-city/160-le-marche;Roulé au fromage pané;;Conditionné par 200g;24.800 DT/ Kg
1736665372-345;https://www.geantdrive.tn/tunis-city/160-le-marche;Saucisson à l'ail;;Conditionné par 200GR;24.900 DT/ Kg
1736665372-346;https://www.geantdrive.tn/tunis-city/160-le-marche;Graines de courges sal...;;Conditionné par 100g;25.500 DT/ Kg
1736665372-347;https://www.geantdrive.tn/tunis-city/160-le-marche;Noix de coco rapée;;Conditionné par 100g;25.900 DT/ Kg
1736665372-348;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de poulet fumé;;Conditionné par 200GR;26.500 DT/ Kg
1736665372-349;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de poulet;;Conditionné par 200GR;26.500 DT/ Kg
1736665372-350;https://www.geantdrive.tn/tunis-city/160-le-marche;Entremet à la pistache...;;La pièce;26.800 DT
1736665372-351;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de poulet fumé;;Conditionné par 200g;26.800 DT/ Kg
1736665372-352;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde fumé;;Conditionné par 200g;27.500 DT/ Kg
1736665372-353;https://www.geantdrive.tn/tunis-city/160-le-marche;Piment rouge sec;;Conditionné par 500g;27.600 DT/ Kg
1736665372-354;https://www.geantdrive.tn/tunis-city/160-le-marche;Entremet chocolatine 1...;;La pièce;28.500 DT
1736665372-355;https://www.geantdrive.tn/tunis-city/160-le-marche;Entremet créole 10/12 ...;;La pièce;29.000 DT
1736665372-356;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde fumé;;Conditionné par 200g;29.200 DT/ Kg
1736665372-357;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de dinde fumé;;Conditionné par 200g;29.900 DT/ Kg
1736665372-358;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami de bœuf traditi...;;Conditionné par 200GR;29.900 DT/ Kg
1736665372-359;https://www.geantdrive.tn/tunis-city/160-le-marche;Noix avec coque;;Conditionné par 100g;29.900 DT/ Kg
1736665372-360;https://www.geantdrive.tn/tunis-city/160-le-marche;Chorizo;;Conditionné par 200g;31.500 DT/ Kg
1736665372-361;https://www.geantdrive.tn/tunis-city/160-le-marche;Merlu;;Conditionné par 300g;25.800 DT/ Kg
1736665372-362;https://www.geantdrive.tn/tunis-city/160-le-marche;Boulettes panées au fr...;;Conditionné par 200g;32.900 DT/ Kg
1736665372-363;https://www.geantdrive.tn/tunis-city/160-le-marche;Saucisse à l'ail;;Conditionné par 200GR;32.900 DT/ Kg
1736665372-364;https://www.geantdrive.tn/tunis-city/160-le-marche;Gougeonette pané;;LE KG;33.500 DT/ Kg
1736665372-365;https://www.geantdrive.tn/tunis-city/160-le-marche;Saucisson traditionnel;;Conditionné par 200g;33.500 DT/ Kg
1736665372-366;https://www.geantdrive.tn/tunis-city/160-le-marche;Escalope de dinde pané;;LE KG;31.900 DT/ Kg
1736665372-367;https://www.geantdrive.tn/tunis-city/160-le-marche;Poulpe de sable Boumesk;;Conditionné par 500g...;30.900 DT/ Kg
1736665372-368;https://www.geantdrive.tn/tunis-city/160-le-marche;Cordon bleu pané;;Conditionné par 200g;31.900 DT/ Kg
1736665372-369;https://www.geantdrive.tn/tunis-city/160-le-marche;Bifteck 1ère catégorie...;;Conditionné par 500g;38.000 DT/ Kg
1736665372-370;https://www.geantdrive.tn/tunis-city/160-le-marche;Jarret sans os Jeune b...;;Conditionné par 500g;38.000 DT/ Kg
1736665372-371;https://www.geantdrive.tn/tunis-city/160-le-marche;Viande hachée jeune bovin;;Conditionné par 300g...;38.000 DT/ Kg
1736665372-372;https://www.geantdrive.tn/tunis-city/160-le-marche;Salami pur bœuf tradit...;;Conditionné par 200GR;38.500 DT/ Kg
1736665372-373;https://www.geantdrive.tn/tunis-city/160-le-marche;Roulé au fromage pané;;Conditionné par 200g;33.900 DT/ Kg
1736665372-374;https://www.geantdrive.tn/tunis-city/160-le-marche;Chips de banane;;Conditionné par 100g;38.800 DT/ Kg
1736665372-375;https://www.geantdrive.tn/tunis-city/160-le-marche;Cordon bleu pané;;Conditionné par 200g;38.900 DT/ Kg
1736665372-376;https://www.geantdrive.tn/tunis-city/160-le-marche;Pop corn;;LE KG Au fromage;38.900 DT/ Kg
1736665372-377;https://www.geantdrive.tn/tunis-city/160-le-marche;Chicken nuggets pané;;Conditionné par 200g;38.900 DT/ Kg
1736665372-378;https://www.geantdrive.tn/tunis-city/160-le-marche;Rouget rouge;;Grand modèle LE KG;39.700 DT/ Kg
1736665372-379;https://www.geantdrive.tn/tunis-city/160-le-marche;Amande de Californie r...;;Conditionné par 100g;40.200 DT/ Kg
1736665372-380;https://www.geantdrive.tn/tunis-city/160-le-marche;Roulé au fromage pané;;LE KG;40.900 DT/ Kg
1736665372-381;https://www.geantdrive.tn/tunis-city/160-le-marche;Chicken nuggets pané;;Conditionné par 200g;41.000 DT/ Kg
1736665372-382;https://www.geantdrive.tn/tunis-city/160-le-marche;Grain de courge décort...;;Conditonné par 100g;42.900 DT/ Kg
1736665372-383;https://www.geantdrive.tn/tunis-city/160-le-marche;Ragout avec os Agneau ...;;Conditionné par 400g;43.000 DT/ Kg
1736665372-384;https://www.geantdrive.tn/tunis-city/160-le-marche;Côtes découvertes d'ag...;;Conditionné par 500g;43.000 DT/ Kg
1736665372-385;https://www.geantdrive.tn/tunis-city/160-le-marche;Gigot en tranche d'agn...;;Conditionné par 500g;43.000 DT/ Kg
1736665372-386;https://www.geantdrive.tn/tunis-city/160-le-marche;Epaule en tranche Agne...;;Conditionné par 400g;43.000 DT/ Kg
1736665372-387;https://www.geantdrive.tn/tunis-city/160-le-marche;Collier en tranche d'a...;;Conditionné par 500g;43.000 DT/ Kg
1736665372-388;https://www.geantdrive.tn/tunis-city/160-le-marche;Amande blanche moulue;;Conditionné par 100g;43.900 DT/ Kg
1736665372-389;https://www.geantdrive.tn/tunis-city/160-le-marche;Saucisson traditionnel;;Conditionné par 200GR;45.600 DT/ Kg
1736665372-390;https://www.geantdrive.tn/tunis-city/160-le-marche;Banana chips;;Conditonné par 100g;46.900 DT/ Kg
1736665372-391;https://www.geantdrive.tn/tunis-city/160-le-marche;Escalope de poulet pané;;LE KG;46.900 DT/ Kg
1736665372-392;https://www.geantdrive.tn/tunis-city/160-le-marche;Anguille (Hancha);;Conditionné par 300GR...;39.700 DT/ Kg
1736665372-393;https://www.geantdrive.tn/tunis-city/160-le-marche;Côtes 1ère Agneau de t...;;Conditionné par 300g;48.500 DT/ Kg
1736665372-394;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon pur bœuf fumé;;Conditionné par 200g;49.200 DT/ Kg
1736665372-395;https://www.geantdrive.tn/tunis-city/160-le-marche;Figues séchées noir;;Conditionné par 100g;49.900 DT/ Kg
1736665372-396;https://www.geantdrive.tn/tunis-city/160-le-marche;Jambon de bœuf fumé;;Conditionné par 200GR;49.900 DT/ Kg
1736665372-397;https://www.geantdrive.tn/tunis-city/160-le-marche;Cerneaux de noix extra;;Conditionné par 100g;50.000 DT/ Kg
1736665372-398;https://www.geantdrive.tn/tunis-city/160-le-marche;Figue séchée Chriha;;Conditionné par 100g;53.900 DT/ Kg
1736665372-399;https://www.geantdrive.tn/tunis-city/160-le-marche;Mix exotique;;Conditonné par 100g;53.900 DT/ Kg
1736665372-400;https://www.geantdrive.tn/tunis-city/160-le-marche;Abricot sec;;Conditionné par 100g;55.900 DT/ Kg
1736665372-401;https://www.geantdrive.tn/tunis-city/160-le-marche;Noix de Bresil;;Conditonné par 100g;59.900 DT/ Kg
1736665372-402;https://www.geantdrive.tn/tunis-city/160-le-marche;Pruneau seché;;Conditionné par 100g;59.900 DT/ Kg
1736665372-403;https://www.geantdrive.tn/tunis-city/160-le-marche;Mix salée;;Conditonné par 100g;59.900 DT/ Kg
1736665372-404;https://www.geantdrive.tn/tunis-city/160-le-marche;Baklawa louz;;LE KG;61.900 DT/ Kg
1736665372-405;https://www.geantdrive.tn/tunis-city/160-le-marche;Noisette décortiquée b...;;Conditionné par 100g;62.000 DT/ Kg
1736665372-406;https://www.geantdrive.tn/tunis-city/160-le-marche;Baklawa amande;;Conditionné par 250g;62.500 DT/ Kg
1736665372-407;https://www.geantdrive.tn/tunis-city/160-le-marche;Kaak warka;;Conditionné par 250g;62.500 DT/ Kg
1736665372-408;https://www.geantdrive.tn/tunis-city/160-le-marche;Kiwi verte;;Conditonné par 100g;62.500 DT/ Kg
1736665372-409;https://www.geantdrive.tn/tunis-city/160-le-marche;Ananas séchés;;Conditionné par 100g;63.900 DT/ Kg
1736665372-410;https://www.geantdrive.tn/tunis-city/160-le-marche;Boulettes de carthage;;Conditionné par 250g;64.500 DT/ Kg
1736665372-411;https://www.geantdrive.tn/tunis-city/160-le-marche;Amande éffilée blanche;;Conditionné par 100g;64.900 DT/ Kg
1736665372-412;https://www.geantdrive.tn/tunis-city/160-le-marche;Filet de daurade d'éle...;;Conditionné par 300GR;66.900 DT/ Kg
1736665372-413;https://www.geantdrive.tn/tunis-city/160-le-marche;Noisette blanche;;Conditionné par 100g;67.000 DT/ Kg
1736665372-414;https://www.geantdrive.tn/tunis-city/160-le-marche;Boulettes de carthage;;Conditionné par 250g;71.900 DT/ Kg
1736665372-415;https://www.geantdrive.tn/tunis-city/160-le-marche;Darne de saumon découpé;;Conditionné par 300g;74.250 DT/ Kg
1736665372-416;https://www.geantdrive.tn/tunis-city/160-le-marche;Fraise sec;;Conditonné par 100g;79.900 DT/ Kg
1736665372-417;https://www.geantdrive.tn/tunis-city/160-le-marche;Noisette moulue;;Conditonné par 100g;83.900 DT/ Kg
1736665372-418;https://www.geantdrive.tn/tunis-city/160-le-marche;Entremet créole 40/40CM;;La pièce;85.000 DT
1736665372-419;https://www.geantdrive.tn/tunis-city/160-le-marche;Pistache d'Iran décort...;;Conditionné par 100g;96.800 DT/ Kg
1736665372-420;https://www.geantdrive.tn/tunis-city/160-le-marche;Pistache décortiquée b...;;Conditonné par 100g;96.800 DT/ Kg
1736665372-421;https://www.geantdrive.tn/tunis-city/160-le-marche;Pavé de saumon découpé;;Conditionné par 300g;96.900 DT/ Kg
1736665372-422;https://www.geantdrive.tn/tunis-city/160-le-marche;Filet de saumon découpé;;Conditionné par 300g;70.400 DT/ Kg
1736665372-423;https://www.geantdrive.tn/tunis-city/160-le-marche;Pistache moulue;;Conditionné par 100g;115.000 DT/ Kg
1736665372-424;https://www.geantdrive.tn/tunis-city/160-le-marche;Pignon de pin chine;;Conditionné par 100g;170.200 DT/ Kg
