web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736676436-371","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Nouilles instantanée saveur bœuf","KELLOG'S","Le sachet de 70g",""
"1736676436-372","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Nouilles instantanée saveur bœuf","KELLOG'S","","0
            dt
            980"
"1736676436-373","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Nouilles instantanée saveur fromage","KELLOG'S","Le sachet de 70g",""
"1736676436-374","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Nouilles instantanée saveur fromage","KELLOG'S","","0
            dt
            980"
"1736676436-375","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Nouilles instantanée saveur orientale","KELLOG'S","Le sachet de 70g",""
"1736676436-376","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Nouilles instantanée saveur orientale","KELLOG'S","","0
            dt
            980"
"1736676436-377","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pomme chips au sel","LAY'S","Le sachet de 80g",""
"1736676436-378","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pomme chips au sel","LAY'S","","4
            dt
            460"
"1736676436-379","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Olive verte meski grosse","VETRAPA","Le bocal de 400g",""
"1736676436-380","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Olive verte meski grosse","VETRAPA","","3
            dt
            700"
"1736676436-381","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Harissa Berbère","VETRAPA","Le bocal de 400g",""
"1736676436-382","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Harissa Berbère","VETRAPA","","6
            dt
            800"
"1736676436-383","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pomme chips hot chili","MAD CORN'S","Le sachet de 16g",""
"1736676436-384","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pomme chips hot chili","MAD CORN'S","","0
            dt
            900"
"1736676436-385","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pomme chips ondulée barbecue","MERRY CHIPS","Le sachet de 65g",""
"1736676436-386","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pomme chips ondulée barbecue","MERRY CHIPS","","2
            dt
            790"
"1736676436-387","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Snack krakers classic","ALDIVA","Le paquet de 65g",""
"1736676436-388","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Snack krakers classic","ALDIVA","","1
            dt
            620"
"1736676436-389","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Lot de 3 paquet de TUC classique de 75g","SAÏDA","Le lot de 3 pièces",""
"1736676436-390","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Lot de 3 paquet de TUC classique de 75g","SAÏDA","","4
            dt
            340"
"1736676436-391","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bâtonnets de pain au sésame","CÉRÉALIS","Le paquet de 80g",""
"1736676436-392","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bâtonnets de pain au sésame","CÉRÉALIS","","2
            dt
            520"
"1736676436-393","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bâtonnets de pain au sel","ALVIDA","Le paquet de 36g",""
"1736676436-394","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bâtonnets de pain au sel","ALVIDA","","1
            dt
            160"
"1736676436-395","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Biscuits aux légumes","VEGGIE'CRO","Le paquet de 120g",""
"1736676436-396","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Biscuits aux légumes","VEGGIE'CRO","","6
            dt
            720"
"1736676436-397","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Biscuits aux légumes","VEGGIE'CRO","Le paquet de 60g",""
"1736676436-398","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Biscuits aux légumes","VEGGIE'CRO","","3
            dt
            560"
"1736676436-399","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Biscuits aux légumes","VEGGIE'CRO","Le paquet de 30g",""
"1736676436-400","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Biscuits aux légumes","VEGGIE'CRO","","1
            dt
            930"
"1736676436-401","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Noix de Pecan en coque","","Au kg",""
"1736676436-402","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Noix de Pecan en coque","","","42
            dt
            000"
"1736676436-403","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Tomates fraîches concassées","JOUDA","La boite de 400g",""
"1736676436-404","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Tomates fraîches concassées","JOUDA","","2
            dt
            590"
"1736676436-405","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Macédoine de légumes","MA'AM","La boite de 400g",""
"1736676436-406","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Macédoine de légumes","MA'AM","","3
            dt
            690"
"1736676436-407","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips légumes méditerranéens","MARETTI","Le paquet de 70g",""
"1736676436-408","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips légumes méditerranéens","MARETTI","","5
            dt
            700"
"1736676436-409","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips ognion et crème acidulée","MARETTI","Le paquet de 70g",""
"1736676436-410","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips ognion et crème acidulée","MARETTI","","5
            dt
            700"
"1736676436-411","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips saveur pizza","MARETTI","Le paquet de 70g",""
"1736676436-412","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips saveur pizza","MARETTI","","5
            dt
            700"
"1736676436-413","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips tomates olives et oregan","MARETTI","Le paquet de 70g",""
"1736676436-414","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips tomates olives et oregan","MARETTI","","5
            dt
            700"
"1736676436-415","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips pesto basilic","MARETTI","Le paquet de 70g",""
"1736676436-416","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips pesto basilic","MARETTI","","5
            dt
            000"
"1736676436-417","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips à l'ail","MARETTI","Le paquet de 70g",""
"1736676436-418","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Bruschette chips à l'ail","MARETTI","","5
            dt
            000"
"1736676436-419","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Sauce au pesto vert","PANZANI","Le flacon de 200g",""
"1736676436-420","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Sauce au pesto vert","PANZANI","","12
            dt
            200"
"1736676436-421","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pâte à la chitarra","ORIGINAL PASTA FRESCA","Le paquet de 250g",""
"1736676436-422","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Pâte à la chitarra","ORIGINAL PASTA FRESCA","","5
            dt
            790"
"1736676436-423","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Mayonnaise","STAR","Le flacon de 280ml",""
"1736676436-424","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=7","Mayonnaise","STAR","","6
            dt
            580"
"1736676442-425","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Haricots rouges","LUNA","La boite de 400g",""
"1736676442-426","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Haricots rouges","LUNA","","5
            dt
            890"
"1736676442-427","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Petits pois très fins à l'étuvée","O'JARDIN","La boite de 420g",""
"1736676442-428","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Petits pois très fins à l'étuvée","O'JARDIN","","5
            dt
            550"
"1736676442-429","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile d'olive vierge","N°1","La bouteille de 1 L",""
"1736676442-430","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile d'olive vierge","N°1","","28
            dt
            990"
"1736676442-431","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Champignon entier","MAMI GARDEN","La boite de 390g",""
"1736676442-432","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Champignon entier","MAMI GARDEN","","9
            dt
            300"
"1736676442-433","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Épices sumac moulu","DURRA","La bouteille de 175g",""
"1736676442-434","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Épices sumac moulu","DURRA","","15
            dt
            000"
"1736676442-435","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mélasse de grenade","DURRA","La bouteille de 500ml",""
"1736676442-436","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mélasse de grenade","DURRA","","15
            dt
            990"
"1736676442-437","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Préparation pour Falafel","DURRA","Le paquet de 350g",""
"1736676442-438","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Préparation pour Falafel","DURRA","","14
            dt
            600"
"1736676442-439","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Thym vert","DURRA","Le sachet de 400g",""
"1736676442-440","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Thym vert","DURRA","","15
            dt
            290"
"1736676442-441","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mélange champignons Forestier","SOMBRERO","Le pot de 330g",""
"1736676442-442","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mélange champignons Forestier","SOMBRERO","","28
            dt
            990"
"1736676442-443","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Champignons des bois Chanterelles","SOMBRERO","Le pot de 330g",""
"1736676442-444","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Champignons des bois Chanterelles","SOMBRERO","","8
            dt
            100"
"1736676442-445","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pommes chips chicken","MAD","Le sachet de 70g",""
"1736676442-446","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pommes chips chicken","MAD","","3
            dt
            840"
"1736676442-447","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pommes chips Hot chili","MAD","Le sachet de 70g",""
"1736676442-448","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pommes chips Hot chili","MAD","","3
            dt
            840"
"1736676442-449","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pommes chips Smokey barbecue","","Le sachet de 70g",""
"1736676442-450","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pommes chips Smokey barbecue","","","3
            dt
            840"
"1736676442-451","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pop corn caramel beurre Candy pop","CÉRÉALIS","Le paquet de 22g",""
"1736676442-452","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pop corn caramel beurre Candy pop","CÉRÉALIS","","0
            dt
            790"
"1736676442-453","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pop-corn Sweet","CÉRÉALIS","Le paquet de 75g",""
"1736676442-454","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pop-corn Sweet","CÉRÉALIS","","2
            dt
            190"
"1736676442-455","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Popcorn au sel","CÉRÉALIS","Le paquet de 60g",""
"1736676442-456","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Popcorn au sel","CÉRÉALIS","","1
            dt
            930"
"1736676442-457","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pop corn caramel beurre Candy pop","CÉRÉALIS","Le paquet de 120g",""
"1736676442-458","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pop corn caramel beurre Candy pop","CÉRÉALIS","","2
            dt
            780"
"1736676442-459","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pesto pistache","TERROIRS DE TUNISIE","Le pot de 200g",""
"1736676442-460","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Pesto pistache","TERROIRS DE TUNISIE","","18
            dt
            670"
"1736676442-461","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Harissa","NEBLIA","Le lot de 2 boites de harissa de 380g",""
"1736676442-462","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Harissa","NEBLIA","","6
            dt
            690"
"1736676442-463","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile d'olive vierge extra Biologique","LES SENTIERS DE MONTAGNE","La bouteille de 500ml",""
"1736676442-464","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile d'olive vierge extra Biologique","LES SENTIERS DE MONTAGNE","","17
            dt
            460"
"1736676442-465","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Tomato ketchup","FURKETTA","Le flacon de 300g",""
"1736676442-466","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Tomato ketchup","FURKETTA","","4
            dt
            390"
"1736676442-467","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mayonnaise","COVINOR","Le pot de 235g",""
"1736676442-468","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mayonnaise","COVINOR","","6
            dt
            420"
"1736676442-469","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Haricot blanc","LES JARDINS D'EMMA","La boite de 400g",""
"1736676442-470","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Haricot blanc","LES JARDINS D'EMMA","","7
            dt
            160"
"1736676442-471","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Nwasser","SENIATNA","Le paquet de 500g",""
"1736676442-472","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Nwasser","SENIATNA","","6
            dt
            290"
"1736676442-473","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Bsissa de blé","NAPOLIS","Le paquet de 500g",""
"1736676442-474","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Bsissa de blé","NAPOLIS","","7
            dt
            980"
"1736676442-475","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mayonnaise","REMIA","Le flacon de 350ml",""
"1736676442-476","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Mayonnaise","REMIA","","9
            dt
            590"
"1736676442-477","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Tomates pelées en cube","SICAM","Le lot de 3 boites de 400g",""
"1736676442-478","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Tomates pelées en cube","SICAM","","6
            dt
            200"
"1736676442-479","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile de maïs","NEJMA","Le bidon de 4L",""
"1736676442-480","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile de maïs","NEJMA","","24
            dt
            390"
"1736676442-481","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile végétale","CRISTAL","Le bidon de 5L",""
"1736676442-482","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Huile végétale","CRISTAL","","23
            dt
            900"
"1736676442-483","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Tagliatelle n°2","L'EPI D'OR","Le paquet de 250g",""
"1736676442-484","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=8","Tagliatelle n°2","L'EPI D'OR","","1
            dt
            310"
"1736676450-485","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=9","Spaghetti n°3","SANABEL CARTHAGE","Le paquet de 500g",""
"1736676450-486","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=9","Spaghetti n°3","SANABEL CARTHAGE","","0
            dt
            410"
"1736676450-487","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=9","Chorba d'orge frais bio","EL FIRMA BIO","Le paquet de 500g",""
"1736676450-488","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=9","Chorba d'orge frais bio","EL FIRMA BIO","","5
            dt
            555"
"1736676450-489","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=9","Chorba d'orge Bio précuite – 500 g","NAPOLIS","Le Paquet de 500g

Fait en Orge biologique décortiquée qu’est riche en vitamines B et E
Produit 100% tunisien, certifiéBIO par CCPB Code TO297.
Temps de cuisson : 8-10 minutes
Marque : Napolis",""
"1736676450-490","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-salee.html?p=9","Chorba d'orge Bio précuite – 500 g","NAPOLIS","","7
            dt
            190"
