web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736669849-611","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson au jus d'orange","DÉLICE DE FRUITS","","0
            dt
            870"
"1736669849-612","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson au jus de mangue","DÉLICE DE FRUITS","La brique de 20cl",""
"1736669849-613","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson au jus de mangue","DÉLICE DE FRUITS","","0
            dt
            870"
"1736669849-614","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson au jus d'orange Bravo","RAUCH","La brique de 1L",""
"1736669849-615","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson au jus d'orange Bravo","RAUCH","","10
            dt
            000"
"1736669849-616","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson végétale avoine calcium bio - BJORG","BJORG","La brique de 1L

Boisson bio à base d'avoine, stérilisée UHT
Issue à 88% de matière végétale",""
"1736669849-617","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson végétale avoine calcium bio - BJORG","BJORG","","18
            dt
            900"
"1736669849-618","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson énergétique Linx 25cl","LINX","La canette de 25cl",""
"1736669849-619","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Boisson énergétique Linx 25cl","LINX","","3
            dt
            830"
"1736669849-620","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale TIJEN 0.5L","TIJEN","La bouteille de 0.5L",""
"1736669849-621","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale TIJEN 0.5L","TIJEN","","0
            dt
            415"
"1736669849-622","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PRIMAQUA 6L","PRIMAQUA","Le bombonne de 6L",""
"1736669849-623","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PRIMAQUA 6L","PRIMAQUA","","2
            dt
            390"
"1736669849-624","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PRISTINE 1,5L","PRISTINE","La bouteille de 1.5L",""
"1736669849-625","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PRISTINE 1,5L","PRISTINE","","0
            dt
            640"
"1736669849-626","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PRISTINE 0,5L","PRISTINE","La bouteille de 0.5L",""
"1736669849-627","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PRISTINE 0,5L","PRISTINE","","0
            dt
            430"
"1736669849-628","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PALMA 1.5L","PALMA","La bouteille de 1.5L",""
"1736669849-629","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PALMA 1.5L","PALMA","","0
            dt
            750"
"1736669849-630","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PALMA 0.5L","PALMA","La bouteille de 0.5L",""
"1736669849-631","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale PALMA 0.5L","PALMA","","0
            dt
            500"
"1736669849-632","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale MELLITI 0.5L","MELLITI","La bouteille de 0.5L",""
"1736669849-633","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=10","Eau minérale MELLITI 0.5L","MELLITI","","0
            dt
            420"
"1736669857-634","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale MELLITI 1.5L","MELLITI","La bouteille de 1.5L",""
"1736669857-635","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale MELLITI 1.5L","MELLITI","","0
            dt
            630"
"1736669857-636","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale  MARWA 1.5L","MARWA","La bouteille de 1.5L",""
"1736669857-637","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale  MARWA 1.5L","MARWA","","0
            dt
            640"
"1736669857-638","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale MARWA 0.5L","MARWA","La bouteille de 0.5L",""
"1736669857-639","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale MARWA 0.5L","MARWA","","0
            dt
            420"
"1736669857-640","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale JEKTISS 1L","JEKTISS","La bouteille de 1L",""
"1736669857-641","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale JEKTISS 1L","JEKTISS","","0
            dt
            610"
"1736669857-642","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale FOURAT 2L","FOURAT","La bouteille de 2L",""
"1736669857-643","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale FOURAT 2L","FOURAT","","0
            dt
            890"
"1736669857-644","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale CRISTALINE 0.5L","CRISTALINE","La bouteille de 0.5L",""
"1736669857-645","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale CRISTALINE 0.5L","CRISTALINE","","0
            dt
            420"
"1736669857-646","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale CRISTALINE 1.5L","CRISTALINE","La bouteille de 1.5L",""
"1736669857-647","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale CRISTALINE 1.5L","CRISTALINE","","0
            dt
            640"
"1736669857-648","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale AQUALINE 1.5L","AQUALINE","AQUALINE",""
"1736669857-649","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale AQUALINE 1.5L","AQUALINE","","0
            dt
            680"
"1736669857-650","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale  AQUALINE 0.5L","AQUALINE","La bouteille de 0.5L",""
"1736669857-651","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale  AQUALINE 0.5L","AQUALINE","","0
            dt
            400"
"1736669857-652","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale AQUALINE 2L","AQUALINE","Eau minérale AQUALINE 2L",""
"1736669857-653","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau minérale AQUALINE 2L","AQUALINE","","0
            dt
            760"
"1736669857-654","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée  JEKTISS 1L","JEKTISS","La bouteille de 1L",""
"1736669857-655","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée  JEKTISS 1L","JEKTISS","","0
            dt
            645"
"1736669857-656","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée JEKTISS 0.5L","JEKTISS","La bouteille de 0.5L",""
"1736669857-657","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée JEKTISS 0.5L","JEKTISS","","0
            dt
            450"
"1736669857-658","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée pomme  Déli'O","DÉLICE","DÉLICE",""
"1736669857-659","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée pomme  Déli'O","DÉLICE","","0
            dt
            940"
"1736669857-660","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée  pêche Déli'O","DÉLICE","La bouteille de 25cl",""
"1736669857-661","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée  pêche Déli'O","DÉLICE","","0
            dt
            940"
"1736669857-662","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée  menthe Déli'O","DÉLICE","DÉLICE",""
"1736669857-663","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée  menthe Déli'O","DÉLICE","","0
            dt
            940"
"1736669857-664","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée poire  Déli'O","DÉLICE","DÉLICE",""
"1736669857-665","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée poire  Déli'O","DÉLICE","","0
            dt
            940"
"1736669857-666","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Sirop de rose","HAZEM","La bouteille de 98cl",""
"1736669857-667","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Sirop de rose","HAZEM","","23
            dt
            890"
"1736669857-668","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson instantanée pêche","SANGO","Le sachet de 30g",""
"1736669857-669","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson instantanée pêche","SANGO","","0
            dt
            790"
"1736669857-670","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson instantanée Tropical","SANGO","Le sachet de 30g",""
"1736669857-671","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson instantanée Tropical","SANGO","","0
            dt
            790"
"1736669857-672","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson concentrée au goût de grenadine","HAZEM","La bouteille de 1L",""
"1736669857-673","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson concentrée au goût de grenadine","HAZEM","","11
            dt
            790"
"1736669857-674","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus de mangue","RAOUA","La brique de 20cl",""
"1736669857-675","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus de mangue","RAOUA","","0
            dt
            880"
"1736669857-676","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus multi-fruits","RAOUA","La brique de 20cl",""
"1736669857-677","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus multi-fruits","RAOUA","","0
            dt
            880"
"1736669857-678","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus de poire","OH!","La brique de 1L",""
"1736669857-679","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus de poire","OH!","","3
            dt
            650"
"1736669857-680","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus nectar de mangue","DIVA","La brique de 1L",""
"1736669857-681","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus nectar de mangue","DIVA","","3
            dt
            350"
"1736669857-682","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus multi-vitaminée","DIVA","La brique de 1L",""
"1736669857-683","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson au jus multi-vitaminée","DIVA","","3
            dt
            350"
"1736669857-684","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson énergétique Power Horse 25cl","POWER HORSE","La canette de 25cl",""
"1736669857-685","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Boisson énergétique Power Horse 25cl","POWER HORSE","","4
            dt
            890"
"1736669857-686","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée GARCI 0.5L","GARCI","La bouteille de 0.5L",""
"1736669857-687","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée GARCI 0.5L","GARCI","","0
            dt
            480"
"1736669857-688","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée GARCI 1L","GARCI","La bouteille de 1L",""
"1736669857-689","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html","https://www.carrefour.tn/default/mes-courses-alimentaires/boissons.html?p=11","Eau gazéifiée GARCI 1L","GARCI","","0
            dt
            620"
