web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736677199-1","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Mulet","","Au kg",""
"1736677199-2","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Mulet","","","9
            dt
            900"
"1736677199-3","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Oignon blanc","","Au Kg",""
"1736677199-4","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Oignon blanc","","","2
            dt
            900"
"1736677199-5","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Tomate allongée","","Au Kg",""
"1736677199-6","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Tomate allongée","","","1
            dt
            725"
"1736677199-7","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poireau","","Au Kg",""
"1736677199-8","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poireau","","","3
            dt
            450"
"1736677199-9","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Pomme de terre","","Au Kg",""
"1736677199-10","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Pomme de terre","","","2
            dt
            300"
"1736677199-11","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Carotte sans fanes","","Au Kg",""
"1736677199-12","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Carotte sans fanes","","","2
            dt
            875"
"1736677199-13","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Escalope de poulet","","Au Kg",""
"1736677199-14","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Escalope de poulet","","","16
            dt
            000"
"1736677199-15","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Daurade sauvage","","Au kg",""
"1736677199-16","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Daurade sauvage","","","32
            dt
            990"
"1736677199-17","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Crevette grand calibre royale","_","Au kg",""
"1736677199-18","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Crevette grand calibre royale","_","","69
            dt
            900"
"1736677199-19","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Pavé de veau","","Au Kg",""
"1736677199-20","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Pavé de veau","","","55
            dt
            900"
"1736677199-21","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Courgette","","Au Kg",""
"1736677199-22","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Courgette","","","1
            dt
            725"
"1736677199-23","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Ail","","Au Kg",""
"1736677199-24","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Ail","","","9
            dt
            770"
"1736677199-25","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Piment Baklouti","","Au Kg",""
"1736677199-26","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Piment Baklouti","","","4
            dt
            600"
"1736677199-27","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Piment fort","","Au Kg",""
"1736677199-28","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Piment fort","","","2
            dt
            875"
"1736677199-29","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Tomate cerise","","Au Kg",""
"1736677199-30","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Tomate cerise","","","5
            dt
            750"
"1736677199-31","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Haricot vert","","Au Kg",""
"1736677199-32","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Haricot vert","","","5
            dt
            750"
"1736677199-33","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Brochette de poulet","EL MAZRAA","au kg",""
"1736677199-34","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Brochette de poulet","EL MAZRAA","","24
            dt
            500"
"1736677199-35","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Merou blanc","","Au kg",""
"1736677199-36","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Merou blanc","","","68
            dt
            750"
"1736677199-37","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poisson pataclet sbares","","Au kg",""
"1736677199-38","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poisson pataclet sbares","","","11
            dt
            500"
"1736677199-39","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Chou-rave","","Au Kg",""
"1736677199-40","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Chou-rave","","","3
            dt
            450"
"1736677199-41","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Piment doux","","Au Kg",""
"1736677199-42","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Piment doux","","","3
            dt
            450"
"1736677199-43","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Chou vert","","La pièce",""
"1736677199-44","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Chou vert","","","1
            dt
            725"
"1736677199-45","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Basilic en barquette","","De 200g à 250g",""
"1736677199-46","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Basilic en barquette","","","2
            dt
            875"
"1736677199-47","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Pagre","","Au kg",""
"1736677199-48","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Pagre","","","69
            dt
            900"
"1736677199-49","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poisson baliste","","Au kg",""
"1736677199-50","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poisson baliste","","","29
            dt
            900"
"1736677199-51","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poulet prêt à cuire","","Le kg",""
"1736677199-52","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Poulet prêt à cuire","","","8
            dt
            500"
"1736677199-53","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Maquereau","","Au kg",""
"1736677199-54","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Maquereau","","","18
            dt
            900"
"1736677199-55","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Bonite blanc","","Au kg",""
"1736677199-56","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Bonite blanc","","","15
            dt
            900"
"1736677199-57","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Œufs frais","N°1","Le plateau de 30 œufs",""
"1736677199-58","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Œufs frais","N°1","","13
            dt
            000"
"1736677199-59","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Œufs frais jaune orange+","EL MAZRAA","Le plateau de 15 oeufs",""
"1736677199-60","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","","Œufs frais jaune orange+","EL MAZRAA","","8
            dt
            075"
"1736677210-61","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais Oméga 3","EL MAZRAA","Le plateau de 30 œufs",""
"1736677210-62","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais Oméga 3","EL MAZRAA","","14
            dt
            190"
"1736677210-63","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais Oméga 3","EL MAZRAA","","16
            dt
            990"
"1736677210-64","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs blancs frais","N°1","Le plateau de 15 oeufs",""
"1736677210-65","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs blancs frais","N°1","","6
            dt
            790"
"1736677210-66","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais jaune-orange","N°1","Le plateau de 30 oeufs",""
"1736677210-67","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais jaune-orange","N°1","","13
            dt
            700"
"1736677210-68","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais Oméga 3","EL MAZRAA","Le plateau de 15 oeufs",""
"1736677210-69","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais Oméga 3","EL MAZRAA","","7
            dt
            990"
"1736677210-70","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs frais Oméga 3","EL MAZRAA","","9
            dt
            590"
"1736677210-71","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs jaune orange","OVOLINA","Le plateau de 15 œufs",""
"1736677210-72","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Œufs jaune orange","OVOLINA","","7
            dt
            790"
"1736677210-73","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Sorgho Moulu","DR.OETKER","Le paquet de 500g",""
"1736677210-74","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Sorgho Moulu","DR.OETKER","","6
            dt
            890"
"1736677210-75","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Plat de côte de bœuf","","Au kg",""
"1736677210-76","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Plat de côte de bœuf","","","30
            dt
            000"
"1736677210-77","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Paleron de bœuf","","Au kg",""
"1736677210-78","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Paleron de bœuf","","","38
            dt
            000"
"1736677210-79","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Noix de bœuf","","Au kg",""
"1736677210-80","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Noix de bœuf","","","38
            dt
            000"
"1736677210-81","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Faux filet à l'os de bœuf","","Au kg",""
"1736677210-82","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Faux filet à l'os de bœuf","","","38
            dt
            000"
"1736677210-83","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Entrecôte de bœuf","","Au kg",""
"1736677210-84","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Entrecôte de bœuf","","","38
            dt
            000"
"1736677210-85","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Côte à l'os de bœuf","","Au kg",""
"1736677210-86","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Côte à l'os de bœuf","","","38
            dt
            000"
"1736677210-87","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","La Boutargue de mulet","ODYSSEE","le prix d'un kilogramme
Le poids de la barquette varie de 85g à 100g",""
"1736677210-88","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","La Boutargue de mulet","ODYSSEE","","350
            dt
            000"
"1736677210-89","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Saupe","","Au kg",""
"1736677210-90","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Saupe","","","16
            dt
            800"
"1736677210-91","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Rumsteak de boeuf","","Au Kg",""
"1736677210-92","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Rumsteak de boeuf","","","38
            dt
            000"
"1736677210-93","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Daurade Coryphène","","Au kg",""
"1736677210-94","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Daurade Coryphène","","","24
            dt
            900"
"1736677210-95","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Muscadin","","Au kg",""
"1736677210-96","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Muscadin","","","19
            dt
            800"
"1736677210-97","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Raie en tranche","","Au kg",""
"1736677210-98","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Raie en tranche","","","12
            dt
            700"
"1736677210-99","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Poisson de soupe","","Au kg",""
"1736677210-100","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Poisson de soupe","","","14
            dt
            990"
"1736677210-101","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Pagre","","Au kg",""
"1736677210-102","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Pagre","","","29
            dt
            990"
"1736677210-103","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Violon de mer","","Au kg",""
"1736677210-104","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Violon de mer","","","24
            dt
            900"
"1736677210-105","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Espadon en tranche","","Au kg",""
"1736677210-106","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Espadon en tranche","","","39
            dt
            900"
"1736677210-107","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Chien de mer - Sfen en tranche","","Au kg",""
"1736677210-108","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Chien de mer - Sfen en tranche","","","49
            dt
            800"
"1736677210-109","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Crabe bleu","","Au kg",""
"1736677210-110","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Crabe bleu","","","5
            dt
            990"
"1736677210-111","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Chinchard","","Au kg",""
"1736677210-112","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Chinchard","","","8
            dt
            900"
"1736677210-113","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Crevettes rouge","","Au kg",""
"1736677210-114","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Crevettes rouge","","","74
            dt
            900"
"1736677210-115","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Mérou rouge","","Au kg",""
"1736677210-116","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Mérou rouge","","","42
            dt
            600"
"1736677210-117","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Pageot - Morjane","","Au kg",""
"1736677210-118","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Pageot - Morjane","","","19
            dt
            900"
"1736677210-119","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Tomate Cocktail","","La barquette de 400g",""
"1736677210-120","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Tomate Cocktail","","","3
            dt
            300"
"1736677210-121","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Tomate Cerise Ronde Grapée","","La barquette de 200g",""
"1736677210-122","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=2","Tomate Cerise Ronde Grapée","","","3
            dt
            300"
"1736677217-123","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Tomate Cerise Allongee","","La barquette de 250g",""
"1736677217-124","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Tomate Cerise Allongee","","","3
            dt
            300"
"1736677217-125","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Noix De Coco Râpé","KARTAGO","La boîte de 180g",""
"1736677217-126","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Noix De Coco Râpé","KARTAGO","","3
            dt
            100"
"1736677217-127","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Pêche plate","","Au kg",""
"1736677217-128","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Pêche plate","","","5
            dt
            175"
"1736677217-129","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Figue Fraiche","","Au poids",""
"1736677217-130","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Figue Fraiche","","","17
            dt
            900"
"1736677217-131","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Poisson Serre - Serra","","Au kg",""
"1736677217-132","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Poisson Serre - Serra","","","49
            dt
            900"
"1736677217-133","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Courgette jaune en barquette","LE CHAMP","La barquette de 400g",""
"1736677217-134","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Courgette jaune en barquette","LE CHAMP","","6
            dt
            900"
"1736677217-135","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Merguez de dinde","MAZRAA","Au kg",""
"1736677217-136","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Merguez de dinde","MAZRAA","","22
            dt
            400"
"1736677217-137","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Habra de veau","","Au kg",""
"1736677217-138","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Habra de veau","","","38
            dt
            000"
"1736677217-139","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Sériole - Bichilimoni","","Au kg",""
"1736677217-140","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Sériole - Bichilimoni","","","39
            dt
            990"
"1736677217-141","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Crevette 20 - 30","","Au kg",""
"1736677217-142","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Crevette 20 - 30","","","49
            dt
            900"
"1736677217-143","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Cuisse de poulet Andaloussia","CHAHIA","Au kg",""
"1736677217-144","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Cuisse de poulet Andaloussia","CHAHIA","","18
            dt
            900"
"1736677217-145","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=3","Amande verte","","Au kg",""
